ID,ZONA_LIMA,VEHICULO_TIPO,VEHICULO_GAMA,PERSONA_SEXO,TARJETAS_NUMERO,PERSONA_EDAD,VEHICULO_EDAD
6281aae1e126d2924b3cb9f33be32f4b,NORTE,AUTOMOVIL,ESTANDAR,M,6,37,10
20dd28d6c826cb557c682c41f03827de,CENTRO,AUTOMOVIL,ESTANDAR,F,7,39,5
61a1be52dbf46818934fc404aea4167d,NORTE,AUTOMOVIL,ESTANDAR,M,2,71,21
1b42560eeeb6f3c98a7f3c7cd3c77ecc,MODERNA,AUTOMOVIL,ESTANDAR,M,2,28,6
eef00d53e7789679d4a22eab74f236f0,MODERNA,CAMIONETA,ESTANDAR,M,4,36,7
a62088ac0159018af32ac019597a1e63,MODERNA,CAMIONETA,PERSONALIZADO,M,5,48,4
7d44e94c2ba2ed9860b9bdec2409ce17,MODERNA,AUTOMOVIL,ESTANDAR,M,5,68,7
46ddb0d9077d669fa58822d286700610,MODERNA,AUTOMOVIL,ESTANDAR,F,3,41,5
3ad231b4e80209dc9df478c8c407227b,NORTE,AUTOMOVIL,ESTANDAR,M,2,38,7
4cda3dc803f8d263020f35e65f5d70a4,SUR,AUTOMOVIL,ESTANDAR,M,2,37,6
9eeed62fb179616fe9b8d8915216c0dd,CENTRO,CAMIONETA,ESTANDAR,M,7,69,1
38d9e8fd12ac7727d870b5050f3b0f9b,MODERNA,AUTOMOVIL,ESTANDAR,M,2,48,2
2552e709d557fb7f2970ca4e1b127e55,ESTE,AUTOMOVIL,ESTANDAR,M,2,40,6
b7e21316ad1891fa46cdba58f83c951b,MODERNA,AUTOMOVIL,ESTANDAR,M,4,46,13
c5483f4d305fa08fbadc843556cc71b0,MODERNA,CAMIONETA,ESTANDAR,M,3,30,6
2a740ac1dc2f14813c4abf2b80d88bad,ESTE,AUTOMOVIL,PERSONALIZADO,F,5,41,3
3a8b74d66b05663c94eb411a3d05e84d,MODERNA,CAMIONETA,PERSONALIZADO,F,2,40,4
5eb3a6c28dfa9f3a02bc2c35ebd3bac8,MODERNA,AUTOMOVIL,ESTANDAR,M,5,66,3
719afe682c702cd6339a921f502d2d8a,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,39,7
de4c217d889c416f2982993c1d3e8b4d,NORTE,CAMIONETA,ESTANDAR,M,3,31,4
58baa0ab613b9dee84ed444a70ff9140,MODERNA,CAMIONETA,PERSONALIZADO,F,4,61,7
2868f56ffc8ff5882ea094589406ecb7,MODERNA,CAMIONETA,PERSONALIZADO,M,1,43,8
086a5ff6e638aee853f3bd62866a4cbd,ESTE,AUTOMOVIL,ESTANDAR,M,3,52,4
d9a14a49c849b37c6f970cc5a85f1b16,CENTRO,CAMIONETA,ESTANDAR,M,5,69,9
817f8dd2c0e1e911765f996ffc8dc38f,CENTRO,AUTOMOVIL,ESTANDAR,M,2,45,10
536e8b1cc1f704e01b82187b756c6629,ESTE,AUTOMOVIL,ESTANDAR,M,3,51,7
3753c69dc4a7facace9b75320df0310f,MODERNA,CAMIONETA,ESTANDAR,M,4,30,10
65131a8aada39576ad5e4c08f0d14aa5,NORTE,CAMIONETA,PERSONALIZADO,M,2,32,1
0e721fd4de0ab575a4356bd1645ff715,ESTE,AUTOMOVIL,ESTANDAR,F,3,39,6
a982de23f098e1f4b6a97ed501cdaa8f,MODERNA,AUTOMOVIL,ESTANDAR,F,3,35,4
5630d82909977f4323dcd894c9babd54,MODERNA,AUTOMOVIL,ESTANDAR,F,1,29,1
4ffe62619789b7ff84f20c7d5b7180ad,MODERNA,CAMIONETA,ESTANDAR,M,6,44,2
a8ba8d808ba3d3aa57ae17f6445d93ab,ESTE,AUTOMOVIL,ESTANDAR,M,5,43,25
fc84163db5fc110d5482e11b702c20dc,MODERNA,CAMIONETA,ESTANDAR,M,2,56,8
2ae43309a56026451b33ee98c1a89e6c,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,85,44
3154e7ca4a466a546cbaeb915c3f2f1b,ESTE,AUTOMOVIL,ESTANDAR,M,1,41,8
5b7547d752261e3d06b4a78a917b1d8e,ESTE,AUTOMOVIL,ESTANDAR,M,5,50,5
304d53b08a0e5998e543f5e232ccfe39,MODERNA,CAMIONETA,PERSONALIZADO,F,3,34,2
3328b263d4c215be50f5d2aba6cbdd4f,NORTE,AUTOMOVIL,ESTANDAR,M,1,33,6
07f7cb438ce88ca15686e22deacf47ea,MODERNA,CAMIONETA,ESTANDAR,M,5,61,6
2a7579ba8d4c170f1c579b1bb0693197,MODERNA,CAMIONETA,PERSONALIZADO,F,3,57,8
bc2b10dbcb69beadace5b9fb6a2cb08f,MODERNA,CAMIONETA,PERSONALIZADO,F,4,34,1
a7ae1835d133cd228e6c5289ac55e764,CENTRO,CAMIONETA,ESTANDAR,M,3,52,14
5f30983d2529994ca328336537d59247,MODERNA,AUTOMOVIL,ESTANDAR,F,7,62,8
eaa8946539af4301ae9e6f9d313fc945,MODERNA,AUTOMOVIL,ESTANDAR,M,1,52,6
338e131afedd7c15d556e0b18de71e42,ESTE,CAMIONETA,PERSONALIZADO,M,4,42,17
b7c02ed1d7657c03d37d6c6f1752c101,MODERNA,CAMIONETA,ESTANDAR,M,2,42,6
cdcf95d667eeab7a3cd75ec245932056,MODERNA,AUTOMOVIL,ESTANDAR,M,3,39,7
8337f959402c087ace9b772fa7fd024e,ESTE,CAMIONETA,PERSONALIZADO,M,4,52,8
7ce52e078d1f68ad07a3d9c0d4f90fe1,NORTE,CAMIONETA,ESTANDAR,F,6,37,3
f02e777483e090edeed179b42c4756a2,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,31,2
ef4e96e50850e7c9b14f942cfff75ae0,MODERNA,CAMIONETA,ESTANDAR,F,3,44,6
0055b19ce40747e7657cfecfb2e93377,SUR,AUTOMOVIL,PERSONALIZADO,M,4,34,1
5e3e52085b5ed70e481cf6fcb5420c15,MODERNA,CAMIONETA,ESTANDAR,M,6,36,1
3384ad5c0c564cc4ece5b70203da977a,SUR,AUTOMOVIL,PERSONALIZADO,M,2,38,9
343ed54af9798c1ad3bc7752c29dd541,MODERNA,CAMIONETA,ESTANDAR,F,4,72,3
7cd7f7eac7bcf8fd73747943423bef8d,CENTRO,AUTOMOVIL,ESTANDAR,F,2,57,3
460524ecb8ec39b0f167b1d4500af5ba,ESTE,AUTOMOVIL,PERSONALIZADO,M,2,44,6
a51eab8d71173f8e852c77de556eb7c3,MODERNA,AUTOMOVIL,ESTANDAR,M,2,43,21
35f3553224ff95810babfd881a3f5047,ESTE,AUTOMOVIL,ESTANDAR,F,5,49,3
ca5d965a2f94524e3e3e87cd3e6358d0,SUR,CAMIONETA,ESTANDAR,M,3,56,2
eab84219d964cc81c809f161c1b0aa68,MODERNA,AUTOMOVIL,ESTANDAR,F,3,49,3
849e607aaef7b3f81adf2227c7043c60,MODERNA,CAMIONETA,ESTANDAR,F,4,44,8
63d5b4af5bf2d681f183b2f0685d6bf9,MODERNA,AUTOMOVIL,ESTANDAR,F,2,53,10
268492380f5cbf961fb177fd5ddc4a1c,SUR,AUTOMOVIL,ESTANDAR,M,3,42,7
e250cb790eca4b0494809fafc1d79a81,MODERNA,CAMIONETA,PERSONALIZADO,M,3,46,2
512910b23870071ce6d1a3a17b3cb214,MODERNA,AUTOMOVIL,ESTANDAR,M,5,39,6
d3f57c43b1d7674263006894ebdb516a,MODERNA,AUTOMOVIL,PERSONALIZADO,M,5,34,4
6e5dcc0f08a765e1bc1f688016421471,MODERNA,CAMIONETA,PERSONALIZADO,F,7,46,8
b7075857cdb6bdf82f46cea1e57f9c57,ESTE,CAMIONETA,PERSONALIZADO,F,4,37,5
e31103315c4293af348f1847a7e77068,MODERNA,CAMIONETA,ESTANDAR,F,3,33,4
e2455e7ac71f067ebe27cd7053f4ffb3,MODERNA,CAMIONETA,ESTANDAR,F,3,47,1
7fa19c73830ef4ec4eb4093193d76c08,MODERNA,AUTOMOVIL,ESTANDAR,M,5,69,22
080aa3d3b1776dc4af83338faa8863bf,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,65,23
71e9e437b117f0ad6ecdcd89e4c0c82a,MODERNA,AUTOMOVIL,ESTANDAR,M,3,68,28
2c20d4d75dcdf83da648c58baf5db2bc,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,70,4
1c4de7005bff9a656fd5d373c98eee5e,MODERNA,CAMIONETA,PERSONALIZADO,F,1,45,2
a3835aa6b40fdb88f1297cd838bd5de3,ESTE,CAMIONETA,ESTANDAR,M,2,57,7
b5c8cf1b7c2971bc9d90e43994377b90,MODERNA,CAMIONETA,PERSONALIZADO,M,2,76,3
2f40f810061dbe1bee40004cfc383040,MODERNA,AUTOMOVIL,ESTANDAR,F,4,73,9
ecf342feb2c2a49dfa46ec7f6117e045,CENTRO,CAMIONETA,ESTANDAR,M,6,38,5
2eb4958a5ee56b3e09309559bae450a5,NORTE,AUTOMOVIL,ESTANDAR,F,3,40,7
c1287ee50c18c1bd3f5dc797c7ea3bcb,MODERNA,AUTOMOVIL,ESTANDAR,M,1,45,26
f2ba29099f27b36d375473458232e94a,NORTE,AUTOMOVIL,PERSONALIZADO,M,4,54,35
5a163b3a96de72c67e7254e0c5756ba6,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,48,7
ca5f73da1f597640b85e528c1b9cbc00,SUR,AUTOMOVIL,ESTANDAR,F,5,31,5
397895f70afc531da24048e433002a27,MODERNA,AUTOMOVIL,ESTANDAR,M,3,66,7
7efe50c1d2701c5d4d6fec06cb3d942f,ESTE,AUTOMOVIL,PERSONALIZADO,M,4,42,9
30ac6f3dd2e5e7e476132482ca0133ea,MODERNA,AUTOMOVIL,ESTANDAR,F,1,44,4
89b37033e16878eae3b979fd979e3370,MODERNA,AUTOMOVIL,ESTANDAR,F,2,61,4
99b10a8a908677850bf3a007daa95d7f,MODERNA,AUTOMOVIL,ESTANDAR,M,1,45,7
47ec7e3b4bbb3082e69968c3b007aad7,NORTE,CAMIONETA,ESTANDAR,M,6,29,4
c199fa1b4b20de122aac47d3ef46e933,CENTRO,AUTOMOVIL,PERSONALIZADO,M,2,39,9
40c086100df7af2db7c85651e98471e9,SUR,AUTOMOVIL,ESTANDAR,M,4,45,7
38176df1c497ded4b9f9cb334759fc0f,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,30,4
14c082516036ac3c34664f02d348af54,ESTE,CAMIONETA,ESTANDAR,M,7,45,8
e869373e049a36694549918994f6eaa8,SUR,AUTOMOVIL,ESTANDAR,M,8,45,4
866b2353f5ba1cdd950f620f8fa60fcd,ESTE,AUTOMOVIL,ESTANDAR,F,6,56,7
8134cc12062baa1bd585594f8911cee0,MODERNA,CAMIONETA,PERSONALIZADO,F,5,41,6
920f87eeab9a8acb6e4d4d6e0b93da24,MODERNA,AUTOMOVIL,ESTANDAR,M,8,54,20
5aca303fa0ee20c003f611a3f91bc445,ESTE,AUTOMOVIL,ESTANDAR,M,2,55,22
31a869791e3120d32a5a760f4ff7f6ec,MODERNA,AUTOMOVIL,PERSONALIZADO,M,5,85,21
d1b62ee7c205946b6f512050d5799707,MODERNA,AUTOMOVIL,ESTANDAR,M,4,35,7
eee2a3059fef68b66e139a5126a67cd4,MODERNA,CAMIONETA,PERSONALIZADO,M,2,62,10
e9b96f54523d711451e0817f489c9de8,MODERNA,CAMIONETA,ESTANDAR,M,2,45,11
39bc008cb82c578aa593ec3543bbebe2,MODERNA,AUTOMOVIL,ESTANDAR,M,3,62,6
65084cb47e726b23a8149a603934c875,MODERNA,CAMIONETA,PERSONALIZADO,F,4,37,4
7cab6daac3f66f6bf5abea65765a3735,MODERNA,AUTOMOVIL,ESTANDAR,M,6,52,31
558929072db20bd02a61fbf61ae5c434,MODERNA,CAMIONETA,PERSONALIZADO,F,5,39,9
174cc73040366e649bdea6141a6f1f25,CENTRO,AUTOMOVIL,ESTANDAR,M,3,37,3
e72223050d22ff048802f16db55c7c5a,MODERNA,CAMIONETA,PERSONALIZADO,M,2,57,4
f89c36079569a3000e2e0e1dac192a1d,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,54,10
251412095f0053ff97c45a4ec5af2e92,ESTE,AUTOMOVIL,ESTANDAR,M,1,27,6
f72cd6202ff7b141f936bcb8c1b9bdcb,ESTE,CAMIONETA,ESTANDAR,M,5,39,2
cefeb8f799e6d50e141cc3672888ca41,MODERNA,CAMIONETA,ESTANDAR,M,5,49,15
cda96442cd5331e3b9dcd523105d0c8f,MODERNA,AUTOMOVIL,ESTANDAR,F,5,43,2
8d4663e3aa27a8c6a7e377fe200077c6,MODERNA,AUTOMOVIL,ESTANDAR,F,5,51,3
9f9484be1191725952b39bf2e40a1365,ESTE,AUTOMOVIL,ESTANDAR,F,6,35,8
f8f46e56082aaf923f1bcdcc45078cd6,ESTE,AUTOMOVIL,ESTANDAR,M,3,45,5
be1cb89a957785c67f11a2d177f5cf46,MODERNA,CAMIONETA,ESTANDAR,F,4,39,3
a7ecee3f4eb9b3f295694325ad5f3923,MODERNA,CAMIONETA,ESTANDAR,M,3,57,8
95a48d1a1a62f01ccfa50905f03d0045,ESTE,CAMIONETA,ESTANDAR,M,5,50,9
5c9c022d159b2efe629c108f5456a134,SUR,CAMIONETA,PERSONALIZADO,M,2,57,10
366bd56facc5ddb88290317120d83f44,MODERNA,AUTOMOVIL,ESTANDAR,F,4,55,6
0e3360b95a04de0014eea49ab8443aef,MODERNA,AUTOMOVIL,ESTANDAR,M,4,44,24
33b86bbb92e8eae6ca7f4b6e1391eabe,MODERNA,CAMIONETA,ESTANDAR,M,2,61,18
50400db6c4784a6f8bf703a278620a01,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,31,6
33a3162ffc8f9995d2d025d90f26bded,ESTE,CAMIONETA,PERSONALIZADO,F,2,41,4
6ab3278a69c2c6208f9dee3e32dd1d0d,MODERNA,CAMIONETA,ESTANDAR,F,2,44,13
3f78532b0f7c767f76ff3beaa7175191,MODERNA,CAMIONETA,ESTANDAR,F,3,45,10
6d504d73425fa06f38162293bc4d810f,MODERNA,AUTOMOVIL,ESTANDAR,M,3,34,4
c54ab501121bf92ff6f8b120dd182c08,MODERNA,CAMIONETA,PERSONALIZADO,F,5,38,4
5b4e4381d6d26d08bacac77cd62f5cba,MODERNA,CAMIONETA,PERSONALIZADO,M,3,65,4
50b8ca193ba32dc38cbb800cb6766fb0,CENTRO,AUTOMOVIL,ESTANDAR,M,2,54,31
be326a5814f9ffac8628271cba55d507,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,36,12
c5bfb6e1e90f647328471c38691d4ff1,MODERNA,CAMIONETA,ESTANDAR,F,5,51,19
d032a1952492e6a0e4fe60d52e21300c,CENTRO,AUTOMOVIL,ESTANDAR,F,7,71,16
30b42a7bd997807950b39cc2db1b129c,ESTE,AUTOMOVIL,ESTANDAR,M,1,44,12
433999211b49521361e245ba6bb5fcc9,NORTE,CAMIONETA,ESTANDAR,M,3,39,11
3efc3a6163f6d10baa76814e751623cb,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,61,1
a1d8d9fa7242a881e9f4af6b70fab8fd,MODERNA,AUTOMOVIL,ESTANDAR,F,2,41,6
ea441a8d21cb5ea7c4c620197c05aaad,CENTRO,CAMIONETA,PERSONALIZADO,M,1,32,6
9b8013f3b8e19b92f200ab80b0045e29,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,42,19
551b9f76f5bbee00bb5a26abcc96483f,MODERNA,CAMIONETA,ESTANDAR,M,1,42,6
bccb2f68b4041a5080e77faa25587aca,MODERNA,AUTOMOVIL,ESTANDAR,M,2,49,6
5dd815e9ef7b840c4978df9f4ed41c63,MODERNA,CAMIONETA,PERSONALIZADO,M,6,58,29
b0fc52fbdcf5779e0f132c9ce1e9656e,MODERNA,AUTOMOVIL,ESTANDAR,M,7,58,5
b2be96e57ad53543d6a0012f9ba061e2,CENTRO,AUTOMOVIL,ESTANDAR,F,5,29,5
303f137c1c61408139c8b202c96fb9f8,MODERNA,CAMIONETA,PERSONALIZADO,F,6,58,10
2bd353030e7047be093e6f2765b8fb91,MODERNA,AUTOMOVIL,ESTANDAR,M,4,57,11
c4adc46ea142524965b58e8d1bf7d957,SUR,AUTOMOVIL,PERSONALIZADO,M,3,62,40
07a731efd851bb223ca2f24f27784a62,ESTE,AUTOMOVIL,ESTANDAR,F,3,39,7
d797cb4c0a815021dafc98b5f501ef29,MODERNA,AUTOMOVIL,ESTANDAR,M,2,78,15
c2c14bcc19f7f054ad13c8d033b3c4d9,CENTRO,AUTOMOVIL,ESTANDAR,M,4,45,3
52b9c223f935dc8490c8f6df694a074f,NORTE,CAMIONETA,ESTANDAR,M,5,32,1
2c0b903afb8b7ca873802792e942e34f,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,33,6
c73ef79031e7e805b86015124299b23b,MODERNA,AUTOMOVIL,PERSONALIZADO,F,2,57,12
acf9a952ccd309f3582efc6a72d6750e,MODERNA,AUTOMOVIL,ESTANDAR,F,5,58,38
c503868c30b03d96d3f3ea1badd1de15,ESTE,AUTOMOVIL,ESTANDAR,M,4,45,6
40d4370062e0a2bd85c68e0632c909d7,SUR,AUTOMOVIL,ESTANDAR,M,2,50,23
33ccc5a4cd9ca6b29914337edefecd87,MODERNA,AUTOMOVIL,ESTANDAR,M,1,54,5
6be1f27553f9c58a6cb3c680808d8ac6,MODERNA,AUTOMOVIL,PERSONALIZADO,F,2,41,7
97470bdb38729655d4dae164e5e5b362,ESTE,CAMIONETA,PERSONALIZADO,F,6,34,0
679dbdb91faed33cdf0f9ec21a919ed3,MODERNA,AUTOMOVIL,ESTANDAR,F,7,43,7
688beada61f2e4ed3c953407f3220c01,NORTE,AUTOMOVIL,ESTANDAR,M,1,37,4
fc3c9f9877ddb573f32ae8d4e518d589,NORTE,CAMIONETA,ESTANDAR,M,3,39,0
9b6d57dc8327597e91614cf6d72789e9,SUR,AUTOMOVIL,PERSONALIZADO,M,1,60,20
236d7c551d2c79bd5cd44a665c9efeac,MODERNA,AUTOMOVIL,ESTANDAR,M,8,51,27
817cc903fa10fc93fab40b6975531134,MODERNA,AUTOMOVIL,ESTANDAR,F,2,28,1
76b910c270a2af97c3465470219cb909,NORTE,CAMIONETA,ESTANDAR,M,3,37,1
614f4ad58e2413a34ef3fb5a69f8d820,MODERNA,AUTOMOVIL,ESTANDAR,M,6,36,3
81509cdfdd771ab436d6aaccbae3c1b7,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,47,21
03119e74a6e1185d8a917a0412ec1b62,MODERNA,AUTOMOVIL,ESTANDAR,F,5,42,0
a93053c1f33f2d17f42a4a741fe29b6a,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,36,8
9efec299597c1cfed1c88fd3e1c40470,MODERNA,CAMIONETA,PERSONALIZADO,F,3,42,7
b102ad5779f60e33df7960063ad297aa,ESTE,AUTOMOVIL,ESTANDAR,F,2,26,1
4507e3c2c4b9e90b87463363fcb4af81,SUR,AUTOMOVIL,PERSONALIZADO,M,7,41,22
1748a513a1a59d32d44b5fc235d55c7b,MODERNA,CAMIONETA,ESTANDAR,F,6,38,6
fa71a3ba32ccff3fbb7dd37e65f108f1,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,42,18
ffb8fd0caaac6fcbdcd538f3bad9630c,ESTE,AUTOMOVIL,PERSONALIZADO,F,4,29,3
f7c0f40b48e0ac200c8d25e9aabef9e3,MODERNA,AUTOMOVIL,ESTANDAR,F,2,56,1
27aa9179183b377b48a2babe2757cb11,MODERNA,AUTOMOVIL,ESTANDAR,F,2,42,5
48e31e8d0b10a41bfbb27296974b0a58,MODERNA,AUTOMOVIL,ESTANDAR,F,3,56,13
c709177fe49ea0b8b32e9d5bc53616a2,MODERNA,AUTOMOVIL,ESTANDAR,M,5,35,17
ddd621022c275b66cd744071a113df62,ESTE,AUTOMOVIL,ESTANDAR,M,4,28,4
7f0b8182ef43993cfcbe7e1cea7ce1ec,MODERNA,CAMIONETA,ESTANDAR,F,4,37,3
3dcbff3518ec9700acca20cbef451c9f,MODERNA,AUTOMOVIL,PERSONALIZADO,F,1,55,2
67c9daaa8bd460f4af5f94c2b5e19337,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,49,22
5ab507d38c84192c93e8d46c73a9696b,SUR,CAMIONETA,ESTANDAR,F,2,42,4
95704b18bd9618ea32cc60920378a4e3,NORTE,AUTOMOVIL,ESTANDAR,M,1,48,17
17db6fd63ed506ee11c902e4467a0fab,ESTE,CAMIONETA,PERSONALIZADO,F,2,36,4
4fe04d8ca7f659a26d7fb9ea7faa0b56,ESTE,CAMIONETA,PERSONALIZADO,M,2,41,22
3b74d868ca5ebe8a9a661972de20ee33,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,43,17
18c695e944c7f9d592bdf366d285d632,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,37,7
705d921d171e81c0d999ed5746aa34fe,MODERNA,CAMIONETA,ESTANDAR,M,8,52,3
45f3f8e50e5efd4cdd937bf78089f60a,MODERNA,AUTOMOVIL,ESTANDAR,F,2,26,7
1a8c198b42b9e39fb7d1839207aba2ee,MODERNA,CAMIONETA,PERSONALIZADO,M,4,36,5
c7a1bbd28201411b27346427aea2ae55,NORTE,AUTOMOVIL,PERSONALIZADO,M,2,40,18
084759ed9e55070d3bbabb3149dd2ecd,SUR,CAMIONETA,PERSONALIZADO,M,1,49,8
f68a818df253bd33581020e06b07ccec,MODERNA,AUTOMOVIL,ESTANDAR,M,6,55,24
2004812b74e132a00612ad4bb4c07449,MODERNA,AUTOMOVIL,ESTANDAR,M,6,62,1
f3d5b22be02cf4e024283495a218b4e7,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,53,6
8229eb5dd0ab8134f502e9c92ed00922,MODERNA,CAMIONETA,PERSONALIZADO,M,4,54,12
00f23e4c614a96efb47d3c96109cadab,MODERNA,AUTOMOVIL,ESTANDAR,F,7,62,5
15a935942bb01c779101de8d0a289f93,MODERNA,AUTOMOVIL,ESTANDAR,F,2,43,6
68158c0e48e2bd771a20188f80960a93,MODERNA,AUTOMOVIL,ESTANDAR,M,2,47,19
2a8cf83c8ffb4a1093b49565069e2f8a,MODERNA,AUTOMOVIL,PERSONALIZADO,F,2,31,4
1970c9580eb91f4d824b5141bb124121,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,58,27
9ee51ab227e3cc5959965bb58da60932,MODERNA,AUTOMOVIL,ESTANDAR,M,3,35,1
4feb406c1b5ee45b2caa9af7663f5072,MODERNA,CAMIONETA,ESTANDAR,F,5,55,5
75452b6fd781d738c8215e0f708574bb,MODERNA,CAMIONETA,PERSONALIZADO,F,2,31,6
5e60eaf30a4fb12e07cb66004ce52bb4,MODERNA,CAMIONETA,PERSONALIZADO,F,4,35,4
85dfeabb0b50c4ca4ae28f5ce39f1fc1,CENTRO,AUTOMOVIL,ESTANDAR,F,3,37,7
83ef3177b29efbc6a270b4cedf7ef772,SUR,AUTOMOVIL,ESTANDAR,F,4,62,15
b4d75de2046c22f31e4f3aa446372e2f,MODERNA,AUTOMOVIL,ESTANDAR,M,3,31,6
100aad0dde298cea66b8fad1000859c3,MODERNA,CAMIONETA,ESTANDAR,M,2,29,3
5f74b746fa4a76376a7115d18445d2ee,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,45,9
f1fb95dd6b7f6ddab868cb452f9b0977,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,60,9
de2dda7e3f926976297cd0caedf16614,MODERNA,CAMIONETA,ESTANDAR,M,2,24,0
309ab585aad25f42a128b0abc8414e93,MODERNA,CAMIONETA,ESTANDAR,M,1,32,4
03045efe459d99a5bfb443d33f6751ea,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,64,8
fa278362dbcba5d1eecd9899dcfdc42e,MODERNA,CAMIONETA,ESTANDAR,M,2,45,24
80596563bb3acc1022abcc14a9a4f899,MODERNA,AUTOMOVIL,PERSONALIZADO,F,1,42,9
0b8d97d5573ce44440a468b8f3d50729,CENTRO,CAMIONETA,ESTANDAR,F,4,46,9
fda4bf3598f77f61d2755815936e6607,SUR,AUTOMOVIL,ESTANDAR,M,1,43,17
4b4bfdd46546cb4304869c7ae50f8903,CENTRO,AUTOMOVIL,ESTANDAR,F,1,39,7
d3f3cfe3f5e339c6ff26fc791f3045ff,MODERNA,CAMIONETA,PERSONALIZADO,M,1,33,1
ef5ef873756ff64ae4264fed443a99ea,MODERNA,AUTOMOVIL,PERSONALIZADO,F,2,55,6
fe1ec9978c7c09dac55222cb965ea7be,MODERNA,AUTOMOVIL,PERSONALIZADO,F,5,40,6
5a5b157c8b854e80b130b48b90d0c3fb,MODERNA,AUTOMOVIL,ESTANDAR,F,3,30,1
bdfe143cc1b2eaa6967115ec16b1279c,MODERNA,CAMIONETA,ESTANDAR,F,2,59,5
d036f778abaf05d901dc8fb17890f724,MODERNA,CAMIONETA,ESTANDAR,M,3,52,7
187229ab4c52b8966c955e55342b190c,SUR,AUTOMOVIL,ESTANDAR,M,6,44,3
a0f5f4e539ba37bb2e4d42889b5a5f73,MODERNA,CAMIONETA,PERSONALIZADO,M,4,51,10
8b66112183de7e652ac1d30c1584a7b8,SUR,AUTOMOVIL,ESTANDAR,F,2,28,6
ccd68f7fcce4050066ef7dfff7d1f16e,MODERNA,CAMIONETA,ESTANDAR,M,5,57,6
bfa646e6a01f276041a9316558ff949b,MODERNA,CAMIONETA,PERSONALIZADO,F,4,53,9
18354e12ee423bdb795dff3e2afd6c49,MODERNA,AUTOMOVIL,ESTANDAR,F,3,39,8
8acbde1e83181f8a13be2ff27f8ed7f7,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,43,11
af6c17fbc947bef09ecb7cc74eecfd86,MODERNA,AUTOMOVIL,ESTANDAR,M,4,30,5
2ee6323d4d8d6e6a7c2609a7e4f2c5ad,CENTRO,AUTOMOVIL,ESTANDAR,M,4,58,0
4c2bf0f1e22052ea851f21969d486c44,MODERNA,CAMIONETA,ESTANDAR,F,4,35,1
9577a0e7e21557600fb335c2fc7492ed,MODERNA,AUTOMOVIL,ESTANDAR,F,2,39,7
373c79149f6d454b369fd4b6750e224b,ESTE,CAMIONETA,PERSONALIZADO,F,2,58,5
1949f2f2275a90983b4186b5916d17c9,MODERNA,CAMIONETA,PERSONALIZADO,M,1,66,7
ecd151bd090c2da077ad7d22a575a65c,ESTE,CAMIONETA,PERSONALIZADO,F,5,51,14
e0cfc295c8f29d066e767e651fedd4d9,MODERNA,AUTOMOVIL,ESTANDAR,M,2,43,15
f5dd0998cd13d655acf90c4df7a6f9d3,CENTRO,AUTOMOVIL,PERSONALIZADO,M,5,37,0
0f72891b427c0bb73656abd82048528b,MODERNA,AUTOMOVIL,ESTANDAR,M,2,66,8
5676ddab0d99b62ff64f512d30108a06,MODERNA,AUTOMOVIL,ESTANDAR,M,3,50,9
39f9a5ea98d54ff5a88b2ec3519cf9e3,ESTE,AUTOMOVIL,ESTANDAR,M,5,32,5
cffde0bd557ad5ad52dc2f3fed08101a,ESTE,AUTOMOVIL,ESTANDAR,M,2,47,8
cdf5ddf45c4ab93a5000fefee2833554,ESTE,AUTOMOVIL,ESTANDAR,M,5,44,1
4d95d6737efdf9c56214c21da1e651e6,NORTE,AUTOMOVIL,PERSONALIZADO,M,3,27,4
cab225529be57d6dad1834fb1b41c73b,MODERNA,AUTOMOVIL,PERSONALIZADO,F,1,37,10
3e25887cf1746a7b6a34b55ac27dab35,MODERNA,CAMIONETA,ESTANDAR,M,1,42,11
43dc56f554ed05692331e57c6cd50860,MODERNA,AUTOMOVIL,ESTANDAR,F,2,44,7
50653f97ff2492c94e64b9dcad267984,MODERNA,AUTOMOVIL,ESTANDAR,M,3,47,24
