ID,ZONA_LIMA,VEHICULO_TIPO,VEHICULO_GAMA,PERSONA_SEXO,TARJETAS_NUMERO,PERSONA_EDAD,VEHICULO_EDAD
aeb0b409133b587a168ca1258c78b9c9,NORTE,CAMIONETA,PERSONALIZADO,F,3,32,5
99dec569710c76c53b2d198129676dc6,CENTRO,AUTOMOVIL,ESTANDAR,M,3,38,4
230ba83eab181aa9083fe5fa46dfb759,SUR,AUTOMOVIL,ESTANDAR,F,4,43,15
f044f5e5ecd0e25e2572d47464c5129e,MODERNA,CAMIONETA,ESTANDAR,F,4,47,8
3caed496261ec5eb1d9acb499e7ba6f1,MODERNA,CAMIONETA,PERSONALIZADO,F,2,39,8
3991b8c3d32f03ee90839f8286102649,SUR,AUTOMOVIL,PERSONALIZADO,M,4,42,5
0534f07e58b107cbbdf2c054adfb34c4,MODERNA,CAMIONETA,ESTANDAR,F,4,61,12
1f7fd702e8f2ab28b97af215ef381117,SUR,CAMIONETA,ESTANDAR,F,4,54,5
b7bc5a74b89430477cddb4674ce4af60,NORTE,AUTOMOVIL,ESTANDAR,F,6,37,6
a3042a383ea724b911b016ce5e4b09aa,ESTE,AUTOMOVIL,ESTANDAR,M,2,25,7
0d0211d494647838979be96610d46731,MODERNA,CAMIONETA,ESTANDAR,M,4,49,4
a223375ef5bb6fb5e6de266f8a132cae,MODERNA,AUTOMOVIL,PERSONALIZADO,M,5,53,2
3314cb16c0b6b48328a2ba5abd66391f,MODERNA,CAMIONETA,ESTANDAR,F,5,47,3
49c53b9f74a1fccab08f18793e984da7,MODERNA,CAMIONETA,PERSONALIZADO,F,4,48,12
f0a2eb7e2a2070e43bb5d70edb3e0b4e,MODERNA,CAMIONETA,PERSONALIZADO,M,4,68,9
0419a74dd53544b56fd37014ba873ffb,MODERNA,CAMIONETA,PERSONALIZADO,M,2,28,5
f58b471cc68ad328b5ccdb22ee61889c,MODERNA,CAMIONETA,ESTANDAR,F,3,49,3
f5493259f5c0aed0a9e93583e13004b7,MODERNA,CAMIONETA,ESTANDAR,M,4,60,12
b964a452d6c02eacd9b7179e92fe81c3,MODERNA,AUTOMOVIL,ESTANDAR,M,5,54,2
3fb80a4f5dd8caf95709aefd198ba033,MODERNA,AUTOMOVIL,ESTANDAR,F,1,34,4
7a0dfe59baafeb744acec9a56038f5fe,MODERNA,AUTOMOVIL,ESTANDAR,F,5,38,4
a3777777c40820fb8b913f0ac7e742c5,MODERNA,CAMIONETA,PERSONALIZADO,M,4,48,9
0ac78cddb8f217d0c976f02497e83e8a,MODERNA,AUTOMOVIL,ESTANDAR,M,2,39,0
817aecae9b5814cbde93f999a4cc9b18,MODERNA,CAMIONETA,PERSONALIZADO,F,1,32,2
710e7abfdc68760a065d769bbbdd8c1f,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,35,6
4529b8ae8d6e039fa1546a5ead71a5a2,CENTRO,AUTOMOVIL,PERSONALIZADO,M,1,51,17
eb14029da0bb1081fb4575943b4ac5ba,MODERNA,CAMIONETA,PERSONALIZADO,F,3,46,5
53442918d898425a6a6dca89699955b6,NORTE,CAMIONETA,PERSONALIZADO,F,4,43,1
3d1e9f145930e4d761420fe794c75936,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,32,1
b402022daf577fba922bb32d9cc5831f,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,89,21
4909840c633e275a5ed50e75f7159747,MODERNA,AUTOMOVIL,ESTANDAR,M,3,38,5
fadfe55b3f6e42a606cc805bd58fe8cc,MODERNA,AUTOMOVIL,ESTANDAR,M,3,38,8
177633c13c67c7f3f3067fc19a8dbf4e,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,33,11
991114e3ad087e158f7fedb13d0747de,MODERNA,CAMIONETA,ESTANDAR,M,4,35,12
aba4529d5526e9db281f78ae6c5451ac,MODERNA,CAMIONETA,PERSONALIZADO,M,4,49,13
c5cd973352a73f85bd43320fd57aaad5,MODERNA,CAMIONETA,ESTANDAR,M,3,47,26
0da74dad3fefa2139c30546cdfdb6565,MODERNA,AUTOMOVIL,ESTANDAR,M,3,47,8
ef3d7d04c630f63f4cb81b8f705c0e66,ESTE,AUTOMOVIL,ESTANDAR,F,4,27,2
704919a01b65b6d6d8954eed0eb7e3fb,NORTE,CAMIONETA,ESTANDAR,M,4,36,5
78d57865c269941747bc7ece7c874460,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,56,23
665a4dfff9692a13d6771eb2055d5536,MODERNA,CAMIONETA,ESTANDAR,M,5,63,30
7f78e43007631cfcf2061b86faf1a1fa,NORTE,CAMIONETA,PERSONALIZADO,M,4,44,2
78f9b5325cc6b89aca588d3cfa69f7de,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,28,3
ea03f008499ba5d127500fbb1557d46a,ESTE,AUTOMOVIL,PERSONALIZADO,M,3,33,11
c25f6ebd4a30c0dcec9f4496692ab39b,MODERNA,AUTOMOVIL,ESTANDAR,M,5,54,4
208459dcf3c74861c8647d1729d5ec0f,MODERNA,AUTOMOVIL,ESTANDAR,F,4,37,4
65b5ca33e2f66eb17a3a8ce401d2fdce,MODERNA,AUTOMOVIL,ESTANDAR,M,4,69,8
923d3005d5f1a69f5ff3389547687404,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,41,14
65b940ad5c302179799bdcebd0040bf8,NORTE,CAMIONETA,PERSONALIZADO,M,1,52,3
511dfdfafd581d1f3e468be8c2795245,MODERNA,AUTOMOVIL,PERSONALIZADO,F,5,30,0
5ea81824163170d826e9b7fad0221b48,MODERNA,AUTOMOVIL,ESTANDAR,F,2,33,5
5d11e8ba3fd37ec6bde88deab27f9e96,CENTRO,AUTOMOVIL,ESTANDAR,M,7,55,27
ef31b5b117a7d8154c715697ec2840e1,ESTE,AUTOMOVIL,ESTANDAR,M,1,40,5
802113455e443a87595d231856f310ce,ESTE,CAMIONETA,ESTANDAR,M,3,54,6
ae2a2910ab9eedc6b2e629707670d00f,SUR,AUTOMOVIL,PERSONALIZADO,M,6,40,3
67d9fad89ea652356884a0a17add55a0,MODERNA,CAMIONETA,ESTANDAR,M,2,53,9
fc121ea1f1a5bc8b70e9f6f12a13feb7,MODERNA,CAMIONETA,ESTANDAR,M,5,51,8
e261aedefb36ce759c08e9cf8b92f9a3,MODERNA,CAMIONETA,ESTANDAR,F,6,47,4
e1ce01946de90a68c390daef369eaad0,MODERNA,CAMIONETA,ESTANDAR,F,4,60,7
4cbf5ecfe3a300f62f7481b93f064295,MODERNA,AUTOMOVIL,ESTANDAR,M,2,53,22
dcef5da85cd483eacecb3a9185faac96,SUR,CAMIONETA,ESTANDAR,M,2,42,5
f11b501885af18beb68177cf18384788,NORTE,CAMIONETA,ESTANDAR,M,2,24,2
fc60f25dadbdc49087a9f804142ef57d,SUR,AUTOMOVIL,ESTANDAR,M,2,42,3
d8fcb981f9ff4691ed6718cd50d425c3,CENTRO,AUTOMOVIL,ESTANDAR,F,5,40,1
5b0c6e50e538187c7557fec30fd7e692,MODERNA,AUTOMOVIL,ESTANDAR,M,3,40,12
a54bcd82b8ec27419e0cadc3600ca5cd,ESTE,AUTOMOVIL,PERSONALIZADO,M,3,37,5
08ae0eb0d3e1d3d1fe42a997bf8a5890,SUR,CAMIONETA,PERSONALIZADO,M,3,31,3
4de84455b48c40144e697ac8e2ab9f19,MODERNA,CAMIONETA,ESTANDAR,M,4,51,4
e7bf3449d9b8b34f6d64f1800423de69,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,62,7
8c9ba2db5ee141c339b15a0449078b92,CENTRO,AUTOMOVIL,ESTANDAR,M,4,43,5
5e9ddf0b8f351c6a2df702ffaa062f70,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,41,4
cc7396fcf8e1ab514d3f8f6fd7cbf82c,MODERNA,AUTOMOVIL,ESTANDAR,F,2,36,7
99b8d79d1efed6f4fb93a6e33bc593d7,MODERNA,AUTOMOVIL,ESTANDAR,M,4,65,9
61e063d61af034edd288ac9f926363f0,MODERNA,AUTOMOVIL,ESTANDAR,M,2,37,6
b76ea6932f74299a863b3dc1a7672d19,MODERNA,AUTOMOVIL,ESTANDAR,M,1,55,3
ba81136300c9236073093ff404719e2f,MODERNA,AUTOMOVIL,ESTANDAR,F,5,38,8
539f5fcb724513f2ce6e50b4bde95d05,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,41,2
034a14111b9a9a7b198b2272a34bcde0,MODERNA,CAMIONETA,ESTANDAR,F,3,62,7
5aa173c4a6c5cef5e9013584c3b82d07,MODERNA,AUTOMOVIL,ESTANDAR,M,3,39,4
5287f29197e9a0793dc7d0212b648250,MODERNA,CAMIONETA,PERSONALIZADO,F,7,38,0
504fcd62efe6b8ab14b5a5fed9fa243e,MODERNA,AUTOMOVIL,ESTANDAR,F,5,34,1
e1fb2233404e147d65cc2985505ebfa9,MODERNA,CAMIONETA,ESTANDAR,F,3,63,3
823f939ff2304bc6474cde423cce43c1,NORTE,CAMIONETA,PERSONALIZADO,M,2,40,11
d82d2e84193f9c52f200ad2e53aede60,MODERNA,CAMIONETA,PERSONALIZADO,M,4,47,11
4e2721357c08057ffed15537c69b9f9b,CENTRO,CAMIONETA,PERSONALIZADO,F,6,48,6
ec23a66b54114e4598e87b4cdb77a706,ESTE,AUTOMOVIL,ESTANDAR,M,3,51,8
6bee2f68b3e7e11f3a11eaac57e153ad,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,28,1
212673152f181a2059a8c49bffe9f561,NORTE,AUTOMOVIL,ESTANDAR,F,1,36,4
87a7ce723b49f86b42779e687c627b94,MODERNA,AUTOMOVIL,ESTANDAR,M,7,55,4
7aa5bb1065e68021494f5b6b76416637,MODERNA,CAMIONETA,ESTANDAR,M,2,39,15
c59afcc21b5581d0dc0de46b11f7a3f7,CENTRO,AUTOMOVIL,PERSONALIZADO,F,2,31,4
14e1cfa24e5e71be49e95a57f06e4fae,MODERNA,CAMIONETA,ESTANDAR,F,2,40,2
9e8ce6b47e2010e86fcaf7307c40a83f,SUR,AUTOMOVIL,ESTANDAR,F,6,36,7
1bf659ba4ea141a3b682f8d6b9d6bba4,MODERNA,CAMIONETA,ESTANDAR,M,6,55,3
f8afda3ea4f7a684a48187ed10feab36,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,42,6
bb3f1ec6bb2afeb545d7d99c9628d0e2,ESTE,AUTOMOVIL,ESTANDAR,M,4,35,1
c238bbd6097b7f9caf5e9bb1eb7b59d3,MODERNA,AUTOMOVIL,ESTANDAR,F,5,59,4
b3db56ff7808ce70544044952eb4856d,MODERNA,AUTOMOVIL,ESTANDAR,M,2,52,16
846fa9ca08d389b1dfe8e6b702706acc,MODERNA,CAMIONETA,PERSONALIZADO,F,5,37,4
1cc8e92126178f7797f784110e280bb9,ESTE,CAMIONETA,ESTANDAR,M,6,45,1
3483eb24b5bed2b9763fcfe0787cc6b5,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,75,20
51a7ae31fa4cdcb6fd5b0ccb098841b0,MODERNA,CAMIONETA,ESTANDAR,M,1,71,6
2374673968acc40dd09116b45ec6212c,MODERNA,CAMIONETA,PERSONALIZADO,F,2,35,1
6c1e008ab496e13bd027483825f3e267,CENTRO,AUTOMOVIL,ESTANDAR,F,4,36,5
a590872a9ca8c204045a67aff3437255,SUR,CAMIONETA,ESTANDAR,M,2,43,10
73a3f517775aab2487457444f49a7e24,MODERNA,AUTOMOVIL,ESTANDAR,F,3,51,11
d4ec8a765889bbf1a71edd20c40c0f40,MODERNA,AUTOMOVIL,ESTANDAR,M,3,40,10
793d9b8cd37fe8293d2d27c387c73c62,CENTRO,AUTOMOVIL,ESTANDAR,M,6,31,6
8ae795e8047a7a77459afbc74b3d39e8,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,52,11
0822cd45a810182891ec82914e659c03,ESTE,AUTOMOVIL,PERSONALIZADO,M,3,37,5
9b48e02c514444ad138a981aaba8210d,MODERNA,CAMIONETA,ESTANDAR,F,3,39,5
5c0445d69732a736e1a6bc79d9682135,MODERNA,AUTOMOVIL,PERSONALIZADO,F,1,37,12
447f127fca335b271ab7cf35bbad7ba6,CENTRO,AUTOMOVIL,ESTANDAR,M,4,30,4
4d24619e2550e5c4608a6f6fa3b91d98,ESTE,CAMIONETA,ESTANDAR,M,2,31,5
abb80650f58074df1d649d88b926e46b,MODERNA,AUTOMOVIL,ESTANDAR,M,4,58,10
1b470904ecfbca397556f2cd424060b8,ESTE,CAMIONETA,ESTANDAR,M,1,35,8
0b36d55c862e191978f4ebf64a776b6d,ESTE,AUTOMOVIL,ESTANDAR,F,2,47,10
c4b10eae768606c61de513c9025adcb6,MODERNA,AUTOMOVIL,ESTANDAR,F,6,60,8
6d52578d19ab88062bbbc68519f2c7ce,MODERNA,AUTOMOVIL,ESTANDAR,M,3,67,6
a58438da10465091eb818d23e4d8a3ec,MODERNA,CAMIONETA,PERSONALIZADO,M,3,31,8
7750c278bada7db263f825e2af5bcce9,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,37,11
cc080e5614102e81fa175f92b0da21a2,MODERNA,AUTOMOVIL,ESTANDAR,M,2,53,8
d767afbb0ebcd005e90c77faa00c2474,ESTE,AUTOMOVIL,ESTANDAR,M,3,37,13
26d2d5ab04ef35b3bbcf2a1bc43a93f2,NORTE,AUTOMOVIL,PERSONALIZADO,F,3,36,6
02f9ed26afc81b5a79bf748c6deca9e1,MODERNA,CAMIONETA,ESTANDAR,M,2,67,2
8c939049d0e83c295c6947b74790a523,MODERNA,AUTOMOVIL,ESTANDAR,M,2,46,9
a24b73cbe3513aeb34040c7fb77a681e,ESTE,AUTOMOVIL,ESTANDAR,M,5,62,21
4a73efd7e24dd0e7dd9c3289af7c1e8a,MODERNA,AUTOMOVIL,ESTANDAR,F,2,40,7
a0a87e4ce445697e34dca45bf8476d10,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,50,16
6e3a479bb1daaf469ad1ec36541ffbbe,MODERNA,CAMIONETA,ESTANDAR,M,2,54,10
a73f3a110983a73bfea2c5eff4aa459f,NORTE,CAMIONETA,ESTANDAR,M,3,39,5
b6f23d66d7c034d41f6cc8e1b8e63729,MODERNA,AUTOMOVIL,ESTANDAR,M,3,55,8
b94267e3492c69007129f03d02c6b6b6,MODERNA,AUTOMOVIL,ESTANDAR,M,1,37,9
c8f0ab93435b48a24f60dbd007a8a29b,MODERNA,AUTOMOVIL,ESTANDAR,M,4,77,32
dc7e7a0fa27e5416e7bc13c7ca6e7e87,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,35,8
e9ed0a20a7b2d51831444cce0ceaa63c,MODERNA,AUTOMOVIL,ESTANDAR,M,4,39,5
93902f6ceb39a61b86ba202460dd155d,MODERNA,CAMIONETA,PERSONALIZADO,M,2,72,6
10bf57bd59fa4fe315e4def0e679134c,ESTE,AUTOMOVIL,ESTANDAR,F,4,34,5
5437d29bf89191c1cdd663aab2c1fd72,MODERNA,CAMIONETA,ESTANDAR,M,7,47,7
c280e0969b0dcdb87fac15258db080c3,ESTE,AUTOMOVIL,ESTANDAR,M,5,29,3
5b48d142d5fe2bee1ec1480e212ff883,MODERNA,AUTOMOVIL,ESTANDAR,F,1,46,10
71e5597cf8a6627914bf2a1c59423288,ESTE,AUTOMOVIL,PERSONALIZADO,F,1,26,4
f31c9a0de19befb71c694535a584cec7,CENTRO,AUTOMOVIL,PERSONALIZADO,M,2,41,6
b7e4e6772b2b0dfb122da14e7330910d,MODERNA,AUTOMOVIL,ESTANDAR,F,5,31,5
8ce9da0eb62dd9217f00dd3265c1b3b8,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,39,6
b395f68ad762ca1693eb7c18f187d5f1,MODERNA,AUTOMOVIL,ESTANDAR,M,2,59,9
0f512d1c53c8fbf1579021915ce12868,ESTE,CAMIONETA,ESTANDAR,F,4,28,2
d7c7c72a370fb1eedeef815c939c460c,CENTRO,CAMIONETA,PERSONALIZADO,M,2,59,3
2d4bc2a262e34670149e569e12bba6d7,MODERNA,CAMIONETA,PERSONALIZADO,M,6,46,2
7d3532c4d6ed6716c92b261aac289563,MODERNA,CAMIONETA,ESTANDAR,M,2,30,4
933e4d4cc13434eed0ecbb25db487848,MODERNA,AUTOMOVIL,ESTANDAR,M,5,80,4
075f3b2eb39fc73b0cabac94f4533c3c,MODERNA,CAMIONETA,PERSONALIZADO,M,4,61,7
25b7776441108e1d07521fe42a6c2070,SUR,AUTOMOVIL,PERSONALIZADO,M,5,75,39
0ae3c2da2f3cb876285d0f0b9e5e79da,NORTE,AUTOMOVIL,ESTANDAR,M,3,55,7
5152bc2666677de2e2a91a324d6e62a1,MODERNA,CAMIONETA,ESTANDAR,M,2,41,5
50bbf4d5ba4dab1d9b84a19e5c6ef094,MODERNA,AUTOMOVIL,ESTANDAR,M,2,60,4
ad605da28b87516e6ae030791532f0e6,ESTE,AUTOMOVIL,ESTANDAR,F,4,46,1
e95a022eafcfa5fa4d5b2d62d442316b,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,57,2
69a3e14164b8f99105ae73b999e7f9db,SUR,CAMIONETA,ESTANDAR,M,1,43,13
fbc1d7032a73ecf0a140567134bc838a,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,73,10
ff1ecfab66b1afa3bd9217f2f37daff4,MODERNA,AUTOMOVIL,ESTANDAR,F,4,43,13
6d0ad3eea76217a8c8c243684cdd4277,MODERNA,AUTOMOVIL,ESTANDAR,M,1,45,3
5f90a692abc91a184623406ca20e2bbd,MODERNA,CAMIONETA,PERSONALIZADO,M,4,38,7
838c123cd3d14428440116386fb4a2bd,MODERNA,AUTOMOVIL,ESTANDAR,F,2,55,6
372ec7f2cf72396ab985818b3e1d0980,SUR,CAMIONETA,ESTANDAR,M,2,33,2
99d99e32523ad325246521058f9dc50c,ESTE,AUTOMOVIL,ESTANDAR,M,2,39,2
eb5af811f2b2d7b2b80cb85b89b8763f,ESTE,AUTOMOVIL,ESTANDAR,F,3,30,8
7c3bd720636f375c289ffce761e19bb9,SUR,CAMIONETA,PERSONALIZADO,M,5,41,3
4803d72969f96afdcd423e5a22892fcf,MODERNA,CAMIONETA,ESTANDAR,M,3,39,2
5725c552d4899636a14b512f0028f6ca,ESTE,AUTOMOVIL,ESTANDAR,M,3,38,5
f5369302134b3e871204d2b2cbd90968,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,69,26
d3115a4305a2c815d8215003854730c8,SUR,AUTOMOVIL,ESTANDAR,F,3,46,6
7661869f281d9c7fc337b07f8bc7df6a,ESTE,CAMIONETA,PERSONALIZADO,M,2,67,19
31d8d49dc055690baaba787ecae40ca0,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,35,4
206bb908e924d86373fb38047213406f,MODERNA,CAMIONETA,ESTANDAR,F,5,39,10
8e35ad20bde35f0cf6a191d791bbc842,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,41,22
2a89b185c809dc74b7ee8abcebdc2fdf,SUR,AUTOMOVIL,ESTANDAR,M,3,53,6
f9ce1650351631dc2c01d0da38e8419a,MODERNA,AUTOMOVIL,ESTANDAR,F,5,68,5
d4b0c60cff87f7964b9cadbee740e34c,CENTRO,AUTOMOVIL,ESTANDAR,M,4,49,26
728fd018ae798de58cace2fb2cf504e7,SUR,AUTOMOVIL,ESTANDAR,M,4,47,11
937b2d616785222df9613c8c2108383a,MODERNA,CAMIONETA,PERSONALIZADO,M,6,41,1
90c77bd9326d0b215e010dfc113be1e0,MODERNA,AUTOMOVIL,ESTANDAR,F,4,61,7
d5b0a011bf435f6cf8b784490315db0a,CENTRO,AUTOMOVIL,ESTANDAR,M,4,38,8
a97ae279e3904ea150bfcd0bd4849844,MODERNA,CAMIONETA,PERSONALIZADO,F,4,50,15
f843771ec6d46fa87da410ff5a4f3fa9,NORTE,AUTOMOVIL,ESTANDAR,M,5,35,2
444bbf8f77b96beca7648d2307c7181a,CENTRO,CAMIONETA,PERSONALIZADO,F,6,57,5
034ba1a2db7a873ade6a85363bb2c3e3,MODERNA,AUTOMOVIL,ESTANDAR,F,4,74,23
3acf4bfb677a479883a1d9aeaf6dc053,MODERNA,CAMIONETA,ESTANDAR,M,4,77,5
1589bbdd90d3a9e8024085b5c5da4232,CENTRO,CAMIONETA,ESTANDAR,M,1,54,9
7ed900fd68300ba0a3b494fe4b6d46ec,MODERNA,CAMIONETA,PERSONALIZADO,F,5,45,6
4559538e231031852aa3b1c2e0beac46,CENTRO,CAMIONETA,ESTANDAR,M,2,47,19
e61c3107a7f26c4f347cb2f4e1ffd9c4,ESTE,CAMIONETA,PERSONALIZADO,F,1,32,3
5a4d071a4ba3c9928ecb2867ed88e670,MODERNA,CAMIONETA,PERSONALIZADO,M,6,48,6
fceda918ebf43f9cd745dcde41e703b3,SUR,AUTOMOVIL,ESTANDAR,M,6,46,5
8eb6b333a0076192a5e82ee51df77a7d,MODERNA,AUTOMOVIL,ESTANDAR,M,2,38,6
d2e02a2a2a34fdcac65862c65bb1cf00,MODERNA,AUTOMOVIL,ESTANDAR,M,1,43,2
e805ebe9631b82fb6ad90463951b72c9,MODERNA,CAMIONETA,ESTANDAR,M,4,55,6
0de9e4906ec8589d70621415c1d8655d,MODERNA,CAMIONETA,ESTANDAR,M,4,55,22
43862375708c2aef6326022a051ae120,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,47,5
fb259f2e73b446251946ce93c8913260,MODERNA,AUTOMOVIL,ESTANDAR,F,6,25,1
c274b88f4eb81250ee2af1a4d709d58b,MODERNA,AUTOMOVIL,ESTANDAR,M,3,51,3
86b22d96a7aeb61fc20955749302956b,SUR,AUTOMOVIL,ESTANDAR,M,2,48,8
72cc7dc2ff12021d9bb7b1845d7a2587,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,27,3
4f929afd5d0c8f668602fcd05ebc14ef,MODERNA,CAMIONETA,ESTANDAR,M,5,54,7
ad9ba69379c01ab771f0f7649762dc56,CENTRO,CAMIONETA,ESTANDAR,M,4,38,4
1072892010a764819dc0bf9108bfca3b,ESTE,AUTOMOVIL,ESTANDAR,M,4,65,10
3ca244836ae64e94a80019a780f62871,MODERNA,AUTOMOVIL,ESTANDAR,F,4,47,2
169725aba4b3ad62670fe2582683a513,MODERNA,AUTOMOVIL,ESTANDAR,M,3,44,3
69e25802c9c70eb5a2bb11f43cb89bd8,ESTE,CAMIONETA,PERSONALIZADO,M,3,49,17
8b6b2c90086c0966a32a9548aa59f977,MODERNA,AUTOMOVIL,ESTANDAR,M,3,34,5
8a23e5a46b087b1606ab644e7abe3398,MODERNA,CAMIONETA,ESTANDAR,M,6,61,11
39eabd50fa33f4c80845831933ba3b0d,NORTE,AUTOMOVIL,ESTANDAR,M,5,27,2
82ff6792cb8eabc9b49d555461f8e436,ESTE,AUTOMOVIL,PERSONALIZADO,M,2,38,9
0820cb5127369a069f7786d21b6af8e7,CENTRO,AUTOMOVIL,PERSONALIZADO,F,5,68,12
adae0ea0e6c2de6e11420196e24a8d70,ESTE,AUTOMOVIL,ESTANDAR,M,6,42,5
f313467d07683fc482937828832a74b6,MODERNA,AUTOMOVIL,PERSONALIZADO,F,6,42,1
605e128b48932b47638ac89274c4c2f7,ESTE,AUTOMOVIL,PERSONALIZADO,F,3,34,6
8f064dc1a2b0c2eb52f87cb25fa4f98c,MODERNA,CAMIONETA,ESTANDAR,F,4,37,2
b3b93658541ef9f250601711f215cd09,ESTE,AUTOMOVIL,ESTANDAR,M,1,46,5
6c84ab8cfe7a98b2071f8f0f65d70ab2,MODERNA,AUTOMOVIL,ESTANDAR,F,5,39,4
8c24737bbb98dc6fbc57241a5a520030,MODERNA,AUTOMOVIL,ESTANDAR,F,5,38,1
5b7986c00a21cff771b2ad7e7b68c990,MODERNA,AUTOMOVIL,ESTANDAR,M,2,36,8
c1e17e49e2320ae089c4483b2930bd5b,MODERNA,CAMIONETA,PERSONALIZADO,M,6,45,13
9296f29e7f57eda8c7bab6c3d6e1f192,MODERNA,CAMIONETA,ESTANDAR,M,3,69,1
755e506e69d37959a7fdceea63e47e07,MODERNA,AUTOMOVIL,ESTANDAR,M,4,55,0
45278d6f1e9712e48157eea70f523454,CENTRO,AUTOMOVIL,ESTANDAR,F,4,43,16
de1f45915a0aa3738e4d617abc42d615,MODERNA,AUTOMOVIL,ESTANDAR,F,3,42,1
958e567f7e71f380f3df600aa5875364,MODERNA,AUTOMOVIL,PERSONALIZADO,F,1,30,4
79b3c6fe4a15d8be1dbcb2bf3c1a46f7,MODERNA,CAMIONETA,PERSONALIZADO,M,6,66,13
b2a5d2643220836d2b5fc3a0921d5626,SUR,AUTOMOVIL,ESTANDAR,M,4,41,15
b6a64e0769cb67ed8635838a8172eebf,MODERNA,AUTOMOVIL,ESTANDAR,M,3,43,7
fbbbccbee7b36718db5e0e799c6d225b,MODERNA,CAMIONETA,PERSONALIZADO,M,2,64,26
71ecc91e539eada87be60fc0196fcb74,MODERNA,CAMIONETA,PERSONALIZADO,F,6,59,6
388d18b45575f967cab07eb2ddc200a1,MODERNA,AUTOMOVIL,ESTANDAR,M,2,65,11
196e5df1c783c979a582f78f65887128,NORTE,CAMIONETA,PERSONALIZADO,M,3,40,8
8796f539c5097e4d8b781ace9df65d6e,MODERNA,AUTOMOVIL,ESTANDAR,M,6,45,8
335d629a6e27f0c3097fe49a8cad764b,CENTRO,AUTOMOVIL,PERSONALIZADO,F,1,50,4
67f819f78446a1cec99d89841a3faab3,SUR,CAMIONETA,ESTANDAR,M,3,35,6
5245bcbf65fbf962e75a9a90b5cb4386,CENTRO,AUTOMOVIL,ESTANDAR,M,5,86,14
85500d321735a2b548f8a19ac0ff1d8d,MODERNA,AUTOMOVIL,ESTANDAR,M,3,48,5
0914c70d00aa2df9588086c2d62dc1f2,MODERNA,CAMIONETA,ESTANDAR,F,1,35,1
c8c93c6209ad64b1b2b86512a6c94be4,MODERNA,CAMIONETA,ESTANDAR,M,5,74,12
84919eea72e00f9599fda03b4067d459,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,36,7
2b9b6247ca610747c0fb58bd879ffd0e,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,41,4
75a8d4454e7f5d440c14af3ab72a0cc8,SUR,CAMIONETA,ESTANDAR,M,2,53,5
d565d7a4ef65f729ff52012b76a3d8d2,MODERNA,AUTOMOVIL,ESTANDAR,M,3,37,4
0c5397ddce08ae3d09bc08dd27560c83,MODERNA,CAMIONETA,ESTANDAR,M,2,66,10
2fac8212b216da03d1b459de3652b78e,MODERNA,AUTOMOVIL,ESTANDAR,M,1,45,18
62daa5a491b3c0fa03155eb30657c649,MODERNA,CAMIONETA,PERSONALIZADO,M,3,59,2
f0ca0d6da44f8318ee251575b00bd757,SUR,CAMIONETA,ESTANDAR,M,6,46,23
77cc668f333f7d7bc5742fad0d983d56,MODERNA,CAMIONETA,ESTANDAR,M,5,45,8
49eec7345f1e2a9a7e9173e211e8842f,NORTE,AUTOMOVIL,ESTANDAR,M,4,53,21
e9030687c7af27ddd3fb6079827dc34a,MODERNA,AUTOMOVIL,ESTANDAR,M,4,55,7
026adf62133ff3abcae8137c67602a57,MODERNA,CAMIONETA,ESTANDAR,M,4,51,17
34012e2a28bb3c7e251f33f65b3603c5,MODERNA,AUTOMOVIL,ESTANDAR,M,2,41,4
1c149ff592b905d3e34408455d6885a8,NORTE,CAMIONETA,PERSONALIZADO,F,1,29,3
6cc61a1fa0be4edca343ff01d484494e,MODERNA,CAMIONETA,ESTANDAR,F,4,44,9
74258b77f874b1dd0745aa01bcc0953f,MODERNA,CAMIONETA,ESTANDAR,M,4,51,2
